seal_sha256,draw,kind,pipeline,axis,t_name,is_identity,r_name,k,n_eff,n_raw,p_hat,cp_lcb,accepted,skipped_low_neff
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,optional,replace_description,0,R_eq_omega,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,optional,replace_description,0,R_up_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,optional,replace_description,0,R_down_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,optional,replace_description,0,R_sign_eq,462,500,500,0.924,0.8786,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,optional,blank_description,0,R_eq_omega,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,optional,blank_description,0,R_up_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,optional,blank_description,0,R_down_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,optional,blank_description,0,R_sign_eq,462,500,500,0.924,0.8786,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,add_risk_item,0,R_eq_omega,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,add_risk_item,0,R_up_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,add_risk_item,0,R_down_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,add_risk_item,0,R_sign_eq,462,500,500,0.924,0.8786,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,drop_risk_item,0,R_eq_omega,419,419,500,1.0,0.9826,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,drop_risk_item,0,R_up_omega,0,419,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,drop_risk_item,0,R_down_omega,0,419,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,drop_risk_item,0,R_sign_eq,388,419,500,0.926,0.8761,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,bump_founder_experience,0,R_eq_omega,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,bump_founder_experience,0,R_up_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,bump_founder_experience,0,R_down_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,invariance,f_wrongstochastic,non_rule_fact,bump_founder_experience,0,R_sign_eq,462,500,500,0.924,0.8786,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,rule_threshold,strengthen_revenue_threshold,0,directional_rates,113,113,500,1.0,0.9371,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,rule_threshold,weaken_revenue_threshold,0,directional_rates,94,94,500,1.0,0.9249,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,rule_threshold,strengthen_team_threshold,0,directional_rates,136,136,500,1.0,0.9475,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,rule_threshold,weaken_team_threshold,0,directional_rates,63,63,500,1.0,0.89,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,rule_threshold,strengthen_risk_threshold,0,directional_rates,113,113,500,1.0,0.9371,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,rule_threshold,weaken_risk_threshold,0,directional_rates,95,95,500,1.0,0.9257,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,rule_clause,add_strict_clause,0,directional_rates,269,330,500,0.8152,0.7383,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,rule_clause,remove_last_clause,0,directional_rates,143,143,500,1.0,0.95,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,rule_clause,add_passing_clause,0,directional_rates,42,164,500,0.2561,0.1561,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,case_fact,case_revenue_up,0,directional_rates,94,94,500,1.0,0.9249,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,case_fact,case_revenue_down,0,directional_rates,113,113,500,1.0,0.9371,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,case_fact,case_team_plus,0,directional_rates,63,63,500,1.0,0.89,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,case_fact,case_team_minus,0,directional_rates,69,69,500,1.0,0.8991,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,case_fact,case_risk_up,0,directional_rates,169,169,500,1.0,0.9575,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_track,case_fact,case_risk_down,0,directional_rates,156,156,500,1.0,0.954,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,rule_threshold,strengthen_revenue_threshold,0,directional_rates,0,113,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,rule_threshold,weaken_revenue_threshold,0,directional_rates,0,94,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,rule_threshold,strengthen_team_threshold,0,directional_rates,0,136,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,rule_threshold,weaken_team_threshold,0,directional_rates,0,63,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,rule_threshold,strengthen_risk_threshold,0,directional_rates,0,113,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,rule_threshold,weaken_risk_threshold,0,directional_rates,0,95,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,rule_clause,add_strict_clause,0,directional_rates,0,330,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,rule_clause,remove_last_clause,0,directional_rates,0,143,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,rule_clause,add_passing_clause,0,directional_rates,0,164,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,case_fact,case_revenue_up,0,directional_rates,94,94,500,1.0,0.9249,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,case_fact,case_revenue_down,0,directional_rates,113,113,500,1.0,0.9371,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,case_fact,case_team_plus,0,directional_rates,0,63,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,case_fact,case_team_minus,0,directional_rates,1,69,500,0.0145,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,case_fact,case_risk_up,0,directional_rates,0,169,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_ruleblind,case_fact,case_risk_down,0,directional_rates,0,156,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,rule_threshold,strengthen_revenue_threshold,0,directional_rates,0,113,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,rule_threshold,weaken_revenue_threshold,0,directional_rates,0,94,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,rule_threshold,strengthen_team_threshold,0,directional_rates,0,136,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,rule_threshold,weaken_team_threshold,0,directional_rates,0,63,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,rule_threshold,strengthen_risk_threshold,0,directional_rates,0,113,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,rule_threshold,weaken_risk_threshold,0,directional_rates,0,95,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,rule_clause,add_strict_clause,0,directional_rates,0,330,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,rule_clause,remove_last_clause,0,directional_rates,0,143,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,rule_clause,add_passing_clause,0,directional_rates,0,164,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,case_fact,case_revenue_up,0,directional_rates,0,94,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,case_fact,case_revenue_down,0,directional_rates,0,113,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,case_fact,case_team_plus,0,directional_rates,0,63,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,case_fact,case_team_minus,0,directional_rates,0,69,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,case_fact,case_risk_up,0,directional_rates,0,169,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_constant,case_fact,case_risk_down,0,directional_rates,0,156,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,rule_threshold,strengthen_revenue_threshold,0,directional_rates,113,113,500,1.0,0.9371,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,rule_threshold,weaken_revenue_threshold,0,directional_rates,94,94,500,1.0,0.9249,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,rule_threshold,strengthen_team_threshold,0,directional_rates,136,136,500,1.0,0.9475,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,rule_threshold,weaken_team_threshold,0,directional_rates,63,63,500,1.0,0.89,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,rule_threshold,strengthen_risk_threshold,0,directional_rates,0,113,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,rule_threshold,weaken_risk_threshold,0,directional_rates,0,95,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,rule_clause,add_strict_clause,0,directional_rates,143,330,500,0.4333,0.3463,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,rule_clause,remove_last_clause,0,directional_rates,37,143,500,0.2587,0.152,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,rule_clause,add_passing_clause,0,directional_rates,83,164,500,0.5061,0.3795,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,case_fact,case_revenue_up,0,directional_rates,94,94,500,1.0,0.9249,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,case_fact,case_revenue_down,0,directional_rates,113,113,500,1.0,0.9371,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,case_fact,case_team_plus,0,directional_rates,63,63,500,1.0,0.89,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,case_fact,case_team_minus,0,directional_rates,69,69,500,1.0,0.8991,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,case_fact,case_risk_up,0,directional_rates,0,169,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstatic,case_fact,case_risk_down,0,directional_rates,0,156,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,rule_threshold,strengthen_revenue_threshold,0,directional_rates,90,113,500,0.7965,0.6534,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,rule_threshold,weaken_revenue_threshold,0,directional_rates,68,94,500,0.7234,0.5566,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,rule_threshold,strengthen_team_threshold,0,directional_rates,93,136,500,0.6838,0.5446,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,rule_threshold,weaken_team_threshold,0,directional_rates,48,63,500,0.7619,0.5583,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,rule_threshold,strengthen_risk_threshold,0,directional_rates,47,113,500,0.4159,0.2717,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,rule_threshold,weaken_risk_threshold,0,directional_rates,17,95,500,0.1789,0.0748,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,rule_clause,add_strict_clause,0,directional_rates,84,330,500,0.2545,0.182,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,rule_clause,remove_last_clause,0,directional_rates,13,143,500,0.0909,0.0316,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,rule_clause,add_passing_clause,0,directional_rates,11,164,500,0.0671,0.0206,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,case_fact,case_revenue_up,0,directional_rates,68,94,500,0.7234,0.5566,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,case_fact,case_revenue_down,0,directional_rates,90,113,500,0.7965,0.6534,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,case_fact,case_team_plus,0,directional_rates,48,63,500,0.7619,0.5583,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,case_fact,case_team_minus,0,directional_rates,45,69,500,0.6522,0.4522,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,case_fact,case_risk_up,0,directional_rates,72,169,500,0.426,0.3061,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,0,directional,f_wrongstochastic,case_fact,case_risk_down,0,directional_rates,27,156,500,0.1731,0.0892,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,identity,identity,1,R_eq_omega,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,identity,identity,1,R_up_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,identity,identity,1,R_down_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,identity,identity,1,R_sign_eq,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,order,permute_founders,0,R_eq_omega,390,390,500,1.0,0.9814,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,order,permute_founders,0,R_up_omega,0,390,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,order,permute_founders,0,R_down_omega,0,390,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,order,permute_founders,0,R_sign_eq,390,390,500,1.0,0.9814,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,order,permute_risks,0,R_eq_omega,326,326,500,1.0,0.9777,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,order,permute_risks,0,R_up_omega,0,326,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,order,permute_risks,0,R_down_omega,0,326,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,order,permute_risks,0,R_sign_eq,326,326,500,1.0,0.9777,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,optional,replace_description,0,R_eq_omega,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,optional,replace_description,0,R_up_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,optional,replace_description,0,R_down_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,optional,replace_description,0,R_sign_eq,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,optional,blank_description,0,R_eq_omega,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,optional,blank_description,0,R_up_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,optional,blank_description,0,R_down_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,optional,blank_description,0,R_sign_eq,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,add_risk_item,0,R_eq_omega,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,add_risk_item,0,R_up_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,add_risk_item,0,R_down_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,add_risk_item,0,R_sign_eq,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,drop_risk_item,0,R_eq_omega,429,429,500,1.0,0.983,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,drop_risk_item,0,R_up_omega,0,429,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,drop_risk_item,0,R_down_omega,0,429,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,drop_risk_item,0,R_sign_eq,429,429,500,1.0,0.983,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,bump_founder_experience,0,R_eq_omega,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,bump_founder_experience,0,R_up_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,bump_founder_experience,0,R_down_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_track,non_rule_fact,bump_founder_experience,0,R_sign_eq,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,identity,identity,1,R_eq_omega,500,500,500,1.0,0.9854,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,identity,identity,1,R_up_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,identity,identity,1,R_down_omega,0,500,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,identity,identity,1,R_sign_eq,499,500,500,0.998,0.9807,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,order,permute_founders,0,R_eq_omega,390,390,500,1.0,0.9814,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,order,permute_founders,0,R_up_omega,0,390,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,order,permute_founders,0,R_down_omega,0,390,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,order,permute_founders,0,R_sign_eq,390,390,500,1.0,0.9814,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,order,permute_risks,0,R_eq_omega,326,326,500,1.0,0.9777,1,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,order,permute_risks,0,R_up_omega,0,326,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,order,permute_risks,0,R_down_omega,0,326,500,0.0,0.0,0,0
c533d2dccf8e1b94c4c8024eaf0f6c0d54acd8470b2a14626bc959e28ddf7875,1,invariance,f_ruleblind,order,permute_risks,0,R_sign_eq,326,326,500,1.0,0.9777,1,0
